frame_number,track_id,car_bbox,car_bbox_score,license_plate_bbox,license_plate_bbox_score,license_plate_number,license_text_score
1629,38.0,[825.8193359375 1389.027099609375 1515.27880859375 1936.8896484375],0.8972172737121582,[238.6087646484375 370.3556823730469 434.364501953125 431.0592346191406],0.6153208613395691,LM15ZZC,0.7474818332242672
1630,35.0,[2283.057861328125 1523.132080078125 2962.634765625 2092.21337890625],0.9217405915260315,[240.04916381835938 378.4339294433594 444.5805358886719 447.44940185546875],0.6771251559257507,GJ06EPD,0.4702699456058572
1630,38.0,[824.5011596679688 1392.647216796875 1512.692138671875 1939.7978515625],0.9079053401947021,[240.669677734375 371.23974609375 432.8365478515625 432.3106384277344],0.6249909400939941,LM15ZZC,0.4908179813040525
1631,35.0,[2284.3896484375 1525.93408203125 2964.44287109375 2095.44580078125],0.9277300238609314,[239.4996337890625 379.7517395019531 445.1535949707031 447.9355163574219],0.6726325750350952,OJ06EPD,0.6035639337904403
1632,35.0,[2283.791748046875 1529.5799560546875 2966.87451171875 2098.399169921875],0.9323537945747375,[241.4711456298828 379.1054992675781 446.14447021484375 448.97235107421875],0.6781099438667297,GJ06EPD,0.542750743375324
1632,38.0,[821.3306884765625 1398.73486328125 1513.54931640625 1945.5635986328125],0.9080256819725037,[230.77198791503906 373.1484680175781 431.56085205078125 431.0154113769531],0.647032618522644,LM15ZZC,0.3348598936048497
1634,35.0,[2283.328857421875 1533.8936767578125 2967.197998046875 2100.8896484375],0.9301086664199829,[241.94268798828125 378.3594665527344 447.09930419921875 447.79827880859375],0.6649338006973267,GJ06EPD,0.6208107112600942
1635,35.0,[2281.6875 1537.4798583984375 2967.827880859375 2106.033203125],0.9293031096458435,[243.76251220703125 379.5025634765625 449.1703796386719 450.4941101074219],0.6762593388557434,GJ06EPD,0.6579111715475153
1635,38.0,[821.2350463867188 1404.156982421875 1508.794677734375 1951.9871826171875],0.9079940915107727,[240.63858032226562 373.5198059082031 428.9024353027344 434.84967041015625],0.5849887728691101,LM15ZZC,0.5832848785601072
1636,35.0,[2281.186767578125 1542.515380859375 2967.99755859375 2112.484130859375],0.9274565577507019,[244.0323486328125 379.1428527832031 450.1459045410156 448.95904541015625],0.680789053440094,GJ06EPD,0.7504643422691324
1637,35.0,[2280.7001953125 1545.7713623046875 2969.045654296875 2118.76171875],0.9222102761268616,[245.53858947753906 380.56109619140625 451.79327392578125 449.9273681640625],0.664921760559082,GJ06EPD,0.2315482574605038
1637,38.0,[818.02294921875 1410.946044921875 1507.199951171875 1963.4014892578125],0.9023403525352478,[237.8935546875 374.2492980957031 429.03375244140625 435.03173828125],0.6120007038116455,LU15ZZC,0.4056458084641667
1638,35.0,[2280.744873046875 1549.94921875 2969.569091796875 2121.891845703125],0.9234636425971985,[246.62852478027344 381.337646484375 452.2666931152344 448.8694763183594],0.6838370561599731,GJ06EPD,0.27977920715349974
1639,35.0,[2280.76220703125 1550.760009765625 2969.674560546875 2121.99609375],0.9232233762741089,[246.3901824951172 380.239013671875 452.3182373046875 447.86419677734375],0.6853905916213989,GJ06EPD,0.2967718426796685
1640,35.0,[2281.618408203125 1552.8099365234375 2970.05029296875 2125.026611328125],0.9209147691726685,[245.1724090576172 381.5433044433594 452.7368469238281 451.161376953125],0.6573447585105896,GJ06EPD,0.7734186899518123
1641,35.0,[2280.9892578125 1555.149658203125 2970.59228515625 2127.7373046875],0.9210183024406433,[245.97308349609375 381.5504150390625 455.0903625488281 451.36407470703125],0.6496894359588623,GJ06EPD,0.6560445911247129
1641,38.0,[812.7429809570312 1416.744873046875 1500.6068115234375 1974.210693359375],0.9009024500846863,[234.50009155273438 378.8858947753906 429.4547424316406 440.67584228515625],0.5956542491912842,LN15ZZC,0.06753662149952842
1642,35.0,[2281.40869140625 1560.21923828125 2970.694580078125 2132.00341796875],0.9223041534423828,[246.73849487304688 382.1068115234375 453.9753112792969 450.92694091796875],0.6804531216621399,GJ06EPD,0.6264429911539198
1642,38.0,[813.1685791015625 1419.0369873046875 1509.26318359375 1978.7796630859375],0.8996272087097168,[230.8808135986328 379.0623474121094 424.9166564941406 441.69659423828125],0.58182692527771,LN15ZZC,0.31203914321928894
1642,47.0,[2288.0751953125 1177.3626708984375 2851.88818359375 1596.8458251953125],0.9107809662818909,[203.908203125 291.8072814941406 365.9122619628906 342.5510559082031],0.5753128528594971,OA07CLA,0.2646495140321207
1643,35.0,[2283.933837890625 1563.8779296875 2971.85107421875 2134.382080078125],0.9254423975944519,[244.32752990722656 382.30694580078125 453.07244873046875 450.96942138671875],0.6638693809509277,GJ06EPD,0.8345403219577461
1643,38.0,[809.3840942382812 1421.5067138671875 1505.113037109375 1982.7171630859375],0.8999314308166504,[229.32164001464844 380.8774719238281 427.52435302734375 443.9462585449219],0.5890877842903137,LW15ZZC,0.3366817840839907
1643,47.0,[2287.47998046875 1178.3148193359375 2853.895751953125 1598.5484619140625],0.9109734296798706,[205.0397186279297 293.1547546386719 367.4438171386719 344.15960693359375],0.5818332433700562,OA07CLA,0.44666739620573953
1644,35.0,[2285.496337890625 1566.2691650390625 2973.29443359375 2136.60888671875],0.9270672798156738,[243.53836059570312 382.37689208984375 452.0375061035156 450.1934814453125],0.65372234582901,GJ06EPD,0.7373679508917024
1644,38.0,[812.564208984375 1423.5562744140625 1508.218017578125 1987.623779296875],0.8978809118270874,[226.72093200683594 381.3105163574219 422.4883117675781 444.905029296875],0.5968241095542908,LN15ZZC,0.4765522641547554
1644,47.0,[2287.454345703125 1179.49169921875 2853.998046875 1600.725830078125],0.9109631776809692,[204.9402313232422 293.61444091796875 368.06121826171875 344.6930236816406],0.5686392784118652,OA07CLI,0.9053087917968533
1645,35.0,[2285.84326171875 1566.37255859375 2973.771240234375 2136.357666015625],0.9268282055854797,[243.57791137695312 382.3597106933594 452.08746337890625 450.27813720703125],0.6552003026008606,GJ06EPD,0.7373679508917024
1645,38.0,[813.8753051757812 1424.009521484375 1509.571533203125 1988.7393798828125],0.8979549407958984,[229.70486450195312 381.7626647949219 422.9668884277344 442.5191650390625],0.5876219272613525,LN15ZZC,0.48786127012628877
1645,47.0,[2287.317138671875 1179.2337646484375 2853.837890625 1600.6527099609375],0.9111151695251465,[204.9398193359375 293.61627197265625 368.0618591308594 344.6932373046875],0.5686691403388977,OA07CLI,0.9053087917968533
1646,35.0,[2283.94384765625 1567.9769287109375 2973.781494140625 2139.268798828125],0.9283353090286255,[245.28379821777344 384.3300476074219 454.36456298828125 450.7603454589844],0.617085337638855,GJ06EPD,0.475859751720333
1646,38.0,[807.9957275390625 1425.6220703125 1507.8609619140625 1992.228515625],0.8949705362319946,[227.99917602539062 384.115478515625 425.8210754394531 447.2701721191406],0.5967482924461365,LN15ZZC,0.48227953777715915
1646,47.0,[2288.418701171875 1180.767333984375 2856.17431640625 1603.4990234375],0.9098439812660217,[203.38153076171875 294.47882080078125 367.6991882324219 345.7641296386719],0.5511236190795898,OA07CLI,0.8602003364554922
1647,38.0,[811.758056640625 1428.548828125 1507.5389404296875 1994.8475341796875],0.898422360420227,[228.54501342773438 385.0998229980469 421.1286926269531 445.99688720703125],0.6048817038536072,LI15ZZC,0.2098023274926806
1648,47.0,[2286.55419921875 1183.230224609375 2858.973876953125 1609.6787109375],0.9048168659210205,[206.77662658691406 296.22833251953125 370.2387390136719 348.0191345214844],0.5764074921607971,DA07CLA,0.2901317811055178
1649,35.0,[2283.329345703125 1578.3543701171875 2977.2275390625 2146.71826171875],0.9314705729484558,[248.76048278808594 389.35791015625 455.5572509765625 451.8248291015625],0.567618191242218,GJ06EPD,0.5612479188870221
1650,35.0,[2282.531494140625 1582.938232421875 2978.14794921875 2147.0390625],0.9282088875770569,[250.59158325195312 392.0083312988281 457.27691650390625 453.2016296386719],0.566262423992157,GJ06EPD,0.7399287639380241
1650,38.0,[807.9957885742188 1440.5877685546875 1513.0794677734375 2004.162353515625],0.8933905959129333,[227.7438201904297 385.16632080078125 420.4689636230469 445.7616271972656],0.6275163292884827,LN15ZZC,0.2712919943127032
1651,35.0,[2282.17822265625 1583.8795166015625 2978.44677734375 2145.98583984375],0.9278321266174316,[250.69667053222656 390.05560302734375 457.372802734375 450.20965576171875],0.5924582481384277,GJ06EPD,0.6435948143186445
1652,35.0,[2281.294677734375 1585.84375 2979.0439453125 2147.113525390625],0.9281120300292969,[251.5023193359375 393.6411437988281 459.26171875 454.97216796875],0.6276194453239441,GJ06EPD,0.46663159733432275
1652,38.0,[806.3926391601562 1444.1953125 1500.5535888671875 2007.8106689453125],0.9027658700942993,[218.00021362304688 380.47296142578125 416.7637634277344 445.995849609375],0.6062086820602417,LN15ZZC,0.4039383755559695
1653,38.0,[803.7566528320312 1448.113037109375 1499.4783935546875 2012.2042236328125],0.9040881395339966,[228.7777862548828 383.35211181640625 419.09039306640625 444.9305419921875],0.6062206029891968,LN15ZZC,0.40323781595790037
1654,35.0,[2280.8134765625 1592.88525390625 2982.059326171875 2147.524169921875],0.924586296081543,[252.49851989746094 391.3787536621094 463.0068664550781 461.3445739746094],0.6920434236526489,GJ06EPD,0.5415593710826918
1654,38.0,[792.3900146484375 1451.145751953125 1514.5599365234375 2017.53759765625],0.8952704668045044,[228.7527313232422 384.62750244140625 429.30499267578125 444.1091003417969],0.6298232078552246,LN15ZZC,0.2220548201582962
1655,35.0,[2280.1787109375 1597.86865234375 2983.742919921875 2147.572998046875],0.9194896817207336,[252.5223388671875 389.5912170410156 464.38568115234375 458.6604309082031],0.680402398109436,GJ06EPD,0.729276131677563
1655,38.0,[787.8807373046875 1453.9803466796875 1507.6527099609375 2022.1441650390625],0.8913716673851013,[231.17884826660156 387.0396728515625 431.1493835449219 447.6222839355469],0.6019917726516724,LN15ZZC,0.2264576874163527
1656,35.0,[2280.365966796875 1600.381103515625 2985.0205078125 2147.99169921875],0.9215633869171143,[253.10536193847656 389.73370361328125 466.0008850097656 458.5094909667969],0.6589952707290649,GJ06EPD,0.6827251452803367
1656,38.0,[781.6781616210938 1457.114990234375 1496.2437744140625 2024.7252197265625],0.8854504823684692,[232.0869140625 386.7303771972656 433.8310241699219 446.1386413574219],0.6461588144302368,LM15ZZC,0.19427134846320696
1656,44.0,[2174.722900390625 807.6422729492188 2658.305419921875 1286.3330078125],0.814151406288147,[165.003662109375 354.7828063964844 303.26470947265625 397.1499328613281],0.5714045166969299,EI03VMS,0.05415753546077484
1657,35.0,[2280.4072265625 1600.4425048828125 2985.3017578125 2146.971923828125],0.9214226603507996,[253.5968475341797 390.5860595703125 465.9410400390625 458.3916015625],0.6586354970932007,GJ06EPD,0.6282364159481992
1657,38.0,[779.3677368164062 1457.911865234375 1492.3428955078125 2025.020751953125],0.8853282332420349,[239.4812774658203 384.6136779785156 436.0103454589844 449.55438232421875],0.6181282997131348,LN15ZZC,0.36199139445251766
1657,44.0,[2174.69189453125 807.2543334960938 2657.4248046875 1286.0255126953125],0.8184895515441895,[165.4094696044922 354.197021484375 303.0639343261719 397.6728210449219],0.5761659145355225,EI03VMS,0.05415753546077484
1658,38.0,[776.3072509765625 1460.01806640625 1485.4044189453125 2028.883544921875],0.8909822702407837,[246.7389373779297 386.2198486328125 438.67578125 448.8073425292969],0.5916786193847656,LN15ZZC,0.3188219643972202
1658,44.0,[2173.915283203125 807.7274169921875 2662.68115234375 1287.5455322265625],0.8233957290649414,[165.44509887695312 355.94073486328125 304.23626708984375 398.53314208984375],0.5490731596946716,ET03WIS,0.08133269857934185
1658,47.0,[2286.783447265625 1199.5189208984375 2855.9677734375 1635.9501953125],0.9087759256362915,[207.79364013671875 300.7242736816406 375.7959289550781 351.734619140625],0.5874610543251038,OA03CLZ,0.33993899200116406
1659,35.0,[2281.979736328125 1608.4591064453125 2986.264892578125 2146.827392578125],0.9212617874145508,[254.63490295410156 393.650634765625 464.2746887207031 455.5146179199219],0.5370424389839172,GJ06EPD,0.5871286249227574
1659,38.0,[767.7252197265625 1462.9222412109375 1492.8831787109375 2034.37939453125],0.8914234042167664,[240.76817321777344 388.48486328125 443.6917724609375 448.1479187011719],0.642120361328125,LW15ZZC,0.15033726662471977
1660,35.0,[2283.181884765625 1611.961669921875 2987.1123046875 2146.947998046875],0.9251341819763184,[253.38319396972656 396.9976806640625 463.58734130859375 459.68157958984375],0.573142945766449,GJ06EPD,0.5818867448530268
1661,35.0,[2283.691650390625 1615.2664794921875 2990.125 2148.903076171875],0.9217092990875244,[254.07742309570312 397.84857177734375 464.1727600097656 459.4390563964844],0.6109988689422607,GJ06EPD,0.6720063563639656
1662,35.0,[2284.25341796875 1618.163330078125 2992.875732421875 2149.826416015625],0.9208126664161682,[253.34449768066406 397.1121826171875 464.228271484375 466.4344177246094],0.5873939394950867,GJ06EPD,0.4302824476722198
1662,38.0,[769.0114135742188 1471.4737548828125 1475.0223388671875 2043.333251953125],0.8983706831932068,[226.83831787109375 387.1982727050781 437.22216796875 451.6187744140625],0.5913360118865967,LM15ZZC,0.31580617489186363
1663,35.0,[2284.413818359375 1618.3629150390625 2993.53125 2149.104248046875],0.920796811580658,[253.4239044189453 395.8894958496094 464.4209289550781 466.4455871582031],0.6275307536125183,GJ06EPD,0.28951367749760726
1663,38.0,[770.0665283203125 1471.9676513671875 1470.7886962890625 2043.5380859375],0.8983017802238464,[224.2373046875 387.3851623535156 437.17401123046875 450.7583923339844],0.5904229283332825,LM15ZZC,0.5815999179350917
1664,35.0,[2284.743408203125 1621.010009765625 2994.659423828125 2150.14111328125],0.9214708209037781,[253.86419677734375 403.28936767578125 470.0479431152344 465.5324401855469],0.5834742188453674,GJ06EPD,0.8444884717151869
1664,38.0,[770.4020385742188 1475.3912353515625 1471.4361572265625 2046.076171875],0.8926612138748169,[222.38653564453125 387.030517578125 434.3072509765625 450.3128967285156],0.5921675562858582,LM15ZZC,0.5612975685903524
1665,35.0,[2284.622314453125 1624.087890625 2995.39208984375 2150.678466796875],0.9171419143676758,[254.5085906982422 403.100341796875 471.0727844238281 466.52557373046875],0.5517491102218628,GJ06EPD,0.5037252238722522
1665,38.0,[762.7366333007812 1478.9986572265625 1467.740234375 2050.10302734375],0.903557300567627,[229.65866088867188 388.09466552734375 441.50421142578125 451.7027893066406],0.6242387294769287,LW15ZZC,0.37525210228942824
1666,38.0,[751.9976196289062 1482.2861328125 1471.5555419921875 2055.052978515625],0.9013134241104126,[238.3367156982422 392.06195068359375 448.35089111328125 453.82720947265625],0.6494446992874146,LN15ZZC,0.455789237822934
1667,35.0,[2282.00732421875 1632.2550048828125 2997.42333984375 2150.355712890625],0.9168587327003479,[255.67967224121094 396.7170104980469 473.3079528808594 464.6856994628906],0.5326293110847473,GJ06EPD,0.490893855840224
1667,38.0,[750.1287841796875 1485.672119140625 1472.361328125 2060.65234375],0.907583475112915,[239.3076629638672 393.6921081542969 448.07421875 455.4504699707031],0.5814302563667297,LN15ZZC,0.5013143373886327
1668,35.0,[2281.538818359375 1635.92578125 2997.185546875 2150.69287109375],0.9123188853263855,[257.7517395019531 400.5213623046875 474.5909729003906 463.4989929199219],0.5199915766716003,GJ06EPD,0.4127274099384893
1668,38.0,[747.9562377929688 1489.164794921875 1474.1053466796875 2065.70703125],0.9117321968078613,[240.11244201660156 393.14764404296875 447.219970703125 454.8976135253906],0.647908627986908,LN15ZZC,0.5140699811351317
1669,35.0,[2281.3134765625 1636.455078125 2997.0966796875 2149.80224609375],0.9122185111045837,[257.3968811035156 398.0261535644531 474.6868896484375 462.177978515625],0.5092735290527344,GJ06EPD,0.6696776216458614
1669,38.0,[747.8439331054688 1490.068359375 1475.05712890625 2066.68310546875],0.9123424291610718,[240.0691680908203 391.89630126953125 447.1815185546875 453.4582214355469],0.6723567843437195,LN15ZZC,0.3249162046314373
1670,35.0,[2280.926025390625 1639.520751953125 2997.69580078125 2150.3916015625],0.9110692143440247,[257.8085632324219 403.9833984375 475.8858642578125 467.48748779296875],0.51503986120224,GJ06EPD,0.5985412126882071
